(havtob) a2019403475@nasp-cpu-03:~$ cat VGG19_PS_output_256bsz_4.txt 
Rank: 4, epoch: 0, batch_idx: 0, train-time: 3.0450048446655273, com-time: 9.149372339248657, loss 6.914649486541748, prec: 0.0, 
Rank: 4, epoch: 0, batch_idx: 1, train-time: 3.0161619186401367, com-time: 9.153839349746704, loss 66.9570083618164, prec: 9.803921699523926, 
Rank: 4, epoch: 0, batch_idx: 2, train-time: 3.00900936126709, com-time: 9.174774408340454, loss 6.849720478057861, prec: 15.686274528503418, 
Rank: 4, epoch: 0, batch_idx: 3, train-time: 2.9986157417297363, com-time: 9.185442447662354, loss 6.816796779632568, prec: 0.0, 
Rank: 4, epoch: 0, batch_idx: 4, train-time: 2.9970805644989014, com-time: 9.157710552215576, loss 6.618366718292236, prec: 15.686274528503418, 
Rank: 4, epoch: 0, batch_idx: 5, train-time: 2.9933278560638428, com-time: 9.165899515151978, loss 4.935924053192139, prec: 7.843137264251709, 
Rank: 4, epoch: 0, batch_idx: 6, train-time: 3.0005829334259033, com-time: 9.15878677368164, loss 8.473241806030273, prec: 15.686274528503418, 
Rank: 4, epoch: 0, batch_idx: 7, train-time: 2.9955644607543945, com-time: 9.173075914382935, loss 5.641768455505371, prec: 5.882352828979492, 
Rank: 4, epoch: 0, batch_idx: 8, train-time: 3.0042884349823, com-time: 9.156983137130737, loss 5.349503517150879, prec: 17.647058486938477, 
Rank: 4, epoch: 0, batch_idx: 9, train-time: 2.9946398735046387, com-time: 9.1735258102417, loss 4.906518459320068, prec: 11.764705657958984, 
Rank: 4, epoch: 0, batch_idx: 10, train-time: 2.9971022605895996, com-time: 9.164451122283936, loss 3.9400641918182373, prec: 3.9215686321258545, 
Rank: 4, epoch: 0, batch_idx: 11, train-time: 2.994418144226074, com-time: 9.185771703720093, loss 3.176621675491333, prec: 15.686274528503418, 
Rank: 4, epoch: 0, batch_idx: 12, train-time: 3.004749059677124, com-time: 9.163897037506104, loss 3.183063507080078, prec: 5.882352828979492, 
Rank: 4, epoch: 0, batch_idx: 13, train-time: 2.9910736083984375, com-time: 9.208451986312866, loss 3.9465088844299316, prec: 15.686274528503418, 
Rank: 4, epoch: 0, batch_idx: 14, train-time: 2.99465274810791, com-time: 9.167397499084473, loss 3.733717918395996, prec: 15.686274528503418, 
Rank: 4, epoch: 0, batch_idx: 15, train-time: 2.989082098007202, com-time: 9.145708084106445, loss 3.185354471206665, prec: 13.72549057006836, 
Rank: 4, epoch: 0, batch_idx: 16, train-time: 2.9983787536621094, com-time: 9.163465023040771, loss 2.9890685081481934, prec: 5.882352828979492, 
Rank: 4, epoch: 0, batch_idx: 17, train-time: 2.9949474334716797, com-time: 9.16569209098816, loss 2.811605453491211, prec: 3.9215686321258545, 
Rank: 4, epoch: 0, batch_idx: 18, train-time: 2.993603229522705, com-time: 9.151678323745728, loss 2.4498815536499023, prec: 13.72549057006836, 
