(havtob) a2019403475@nasp-cpu-01:~$ cat VGG19_PS_output_256bsz_1.txt 
Rank: 1, epoch: 0, batch_idx: 0, train-time: 5.288714170455933, com-time: 9.393069505691528, loss 6.910947322845459, prec: 0.0, 
Rank: 1, epoch: 0, batch_idx: 1, train-time: 5.86945104598999, com-time: 9.39240050315857, loss 150.4652099609375, prec: 9.803921699523926, 
Rank: 1, epoch: 0, batch_idx: 2, train-time: 5.633542060852051, com-time: 9.414066076278687, loss 6.857560157775879, prec: 7.843137264251709, 
Rank: 1, epoch: 0, batch_idx: 3, train-time: 5.725848197937012, com-time: 9.4253830909729, loss 6.817739009857178, prec: 5.882352828979492, 
Rank: 1, epoch: 0, batch_idx: 4, train-time: 5.7375452518463135, com-time: 9.3980872631073, loss 6.559854507446289, prec: 5.882352828979492, 
Rank: 1, epoch: 0, batch_idx: 5, train-time: 5.769883394241333, com-time: 9.399515628814697, loss 4.801942348480225, prec: 9.803921699523926, 
Rank: 1, epoch: 0, batch_idx: 6, train-time: 5.779670238494873, com-time: 9.39879322052002, loss 10.502120971679688, prec: 5.882352828979492, 
Rank: 1, epoch: 0, batch_idx: 7, train-time: 5.728436470031738, com-time: 9.4140784740448, loss 5.500303745269775, prec: 17.647058486938477, 
Rank: 1, epoch: 0, batch_idx: 8, train-time: 5.741385459899902, com-time: 9.398080348968506, loss 5.379214286804199, prec: 3.9215686321258545, 
Rank: 1, epoch: 0, batch_idx: 9, train-time: 5.739108324050903, com-time: 9.415241003036499, loss 5.089444160461426, prec: 7.843137264251709, 
Rank: 1, epoch: 0, batch_idx: 10, train-time: 5.6854541301727295, com-time: 9.404722929000854, loss 3.851919651031494, prec: 5.882352828979492, 
Rank: 1, epoch: 0, batch_idx: 11, train-time: 5.7083580493927, com-time: 9.42753553390503, loss 2.7565600872039795, prec: 17.647058486938477, 
Rank: 1, epoch: 0, batch_idx: 12, train-time: 5.835162401199341, com-time: 9.40338659286499, loss 3.450725555419922, prec: 17.647058486938477, 
Rank: 1, epoch: 0, batch_idx: 13, train-time: 5.671106815338135, com-time: 9.448829650878906, loss 3.9408698081970215, prec: 5.882352828979492, 
Rank: 1, epoch: 0, batch_idx: 14, train-time: 5.7193686962127686, com-time: 9.409607887268066, loss 3.880159854888916, prec: 13.72549057006836, 
Rank: 1, epoch: 0, batch_idx: 15, train-time: 5.682035207748413, com-time: 9.385463237762451, loss 3.280474901199341, prec: 7.843137264251709, 
Rank: 1, epoch: 0, batch_idx: 16, train-time: 5.695584297180176, com-time: 9.403983354568481, loss 2.6783456802368164, prec: 13.72549057006836, 
Rank: 1, epoch: 0, batch_idx: 17, train-time: 5.769896507263184, com-time: 9.407306432723999, loss 2.677011489868164, prec: 5.882352828979492, 
Rank: 1, epoch: 0, batch_idx: 18, train-time: 5.736189126968384, com-time: 9.392474174499512, loss 2.555082321166992, prec: 1.9607843160629272, 
Rank: 1, epoch: 0, batch_idx: 19, train-time: 5.692703723907471, com-time: 9.405004262924194, loss 2.462094783782959, prec: 15.686274528503418, 
Rank: 1, epoch: 0, batch_idx: 20, train-time: 5.684084177017212, com-time: 9.385156869888306, loss 2.4196109771728516, prec: 11.764705657958984, 
Rank: 1, epoch: 0, batch_idx: 21, train-time: 5.707523584365845, com-time: 9.410235404968262, loss 2.394866466522217, prec: 7.843137264251709, 
Rank: 1, epoch: 0, batch_idx: 22, train-time: 5.7118213176727295, com-time: 9.395898342132568, loss 2.341486692428589, prec: 15.686274528503418, 
Rank: 1, epoch: 0, batch_idx: 23, train-time: 5.706660509109497, com-time: 9.440712690353394, loss 2.41131854057312, prec: 5.882352828979492, 
Rank: 1, epoch: 0, batch_idx: 24, train-time: 5.782849073410034, com-time: 9.38798189163208, loss 2.4206671714782715, prec: 9.803921699523926, 
Rank: 1, epoch: 0, batch_idx: 25, train-time: 5.791480302810669, com-time: 9.338727235794067, loss 2.3376121520996094, prec: 13.72549057006836, 
Rank: 1, epoch: 0, batch_idx: 26, train-time: 5.612388372421265, com-time: 9.470631122589111, loss 2.3363943099975586, prec: 7.843137264251709, 
Rank: 1, epoch: 0, batch_idx: 27, train-time: 5.83535623550415, com-time: 9.457994222640991, loss 2.356982946395874, prec: 7.843137264251709, 
Rank: 1, epoch: 0, batch_idx: 28, train-time: 5.7394490242004395, com-time: 9.433197498321533, loss 2.380718469619751, prec: 3.9215686321258545, 
Rank: 1, epoch: 0, batch_idx: 29, train-time: 5.729940414428711, com-time: 9.557426452636719, loss 2.341172218322754, prec: 5.882352828979492, 
Rank: 1, epoch: 0, batch_idx: 30, train-time: 5.7386794090271, com-time: 9.501936912536621, loss 2.3721818923950195, prec: 9.803921699523926, 
Rank: 1, epoch: 0, batch_idx: 31, train-time: 5.710448503494263, com-time: 9.426114082336426, loss 2.3570070266723633, prec: 9.803921699523926, 
Rank: 1, epoch: 0, batch_idx: 32, train-time: 5.643998384475708, com-time: 9.44418978691101, loss 2.3317604064941406, prec: 13.72549057006836, 
Rank: 1, epoch: 0, batch_idx: 33, train-time: 5.730807304382324, com-time: 9.433382511138916, loss 2.354154109954834, prec: 9.803921699523926, 
Rank: 1, epoch: 0, batch_idx: 34, train-time: 5.666374683380127, com-time: 9.465073347091675, loss 2.3631176948547363, prec: 5.882352828979492, 
Rank: 1, epoch: 0, batch_idx: 35, train-time: 5.683447599411011, com-time: 9.40074872970581, loss 2.3473010063171387, prec: 13.72549057006836, 
Rank: 1, epoch: 0, batch_idx: 36, train-time: 5.763213157653809, com-time: 9.419636249542236, loss 2.351055383682251, prec: 7.843137264251709, 
Rank: 1, epoch: 0, batch_idx: 37, train-time: 5.797112464904785, com-time: 9.385934114456177, loss 2.2800111770629883, prec: 15.686274528503418, 
Rank: 1, epoch: 0, batch_idx: 38, train-time: 5.743998050689697, com-time: 9.398777961730957, loss 2.3130016326904297, prec: 7.843137264251709, 
Rank: 1, epoch: 0, batch_idx: 39, train-time: 5.745934724807739, com-time: 9.387983560562134, loss 2.307744264602661, prec: 13.72549057006836, 
Rank: 1, epoch: 0, batch_idx: 40, train-time: 5.662429094314575, com-time: 9.373651266098022, loss 2.307584524154663, prec: 11.764705657958984, 
Rank: 1, epoch: 0, batch_idx: 41, train-time: 5.729720830917358, com-time: 9.40035080909729, loss 2.3448359966278076, prec: 9.803921699523926, 
Rank: 1, epoch: 0, batch_idx: 42, train-time: 5.774306774139404, com-time: 9.386894702911377, loss 2.298727512359619, prec: 13.72549057006836, 
Rank: 1, epoch: 0, batch_idx: 43, train-time: 5.56745171546936, com-time: 9.389176368713379, loss 2.3103387355804443, prec: 11.764705657958984, 
Rank: 1, epoch: 0, batch_idx: 44, train-time: 5.654477834701538, com-time: 9.446407079696655, loss 2.3261680603027344, prec: 5.882352828979492, 
Rank: 1, epoch: 0, batch_idx: 45, train-time: 5.568420171737671, com-time: 9.480814456939697, loss 2.294776439666748, prec: 11.764705657958984, 
Rank: 1, epoch: 0, batch_idx: 46, train-time: 5.693392276763916, com-time: 9.400859594345093, loss 2.3100063800811768, prec: 9.803921699523926, 
Rank: 1, epoch: 0, batch_idx: 47, train-time: 5.821195363998413, com-time: 9.391103267669678, loss 2.3038644790649414, prec: 13.72549057006836, 
Rank: 1, epoch: 0, batch_idx: 48, train-time: 5.740149736404419, com-time: 9.39668893814087, loss 2.303412437438965, prec: 11.764705657958984, 
Rank: 1, epoch: 0, batch_idx: 49, train-time: 5.846662759780884, com-time: 9.379764318466187, loss 2.3283114433288574, prec: 1.9607843160629272, 
Rank: 1, epoch: 0, batch_idx: 50, train-time: 5.654391050338745, com-time: 9.362932443618774, loss 2.3339524269104004, prec: 5.882352828979492, 
Rank: 1, epoch: 0, batch_idx: 51, train-time: 5.821758985519409, com-time: 9.47233533859253, loss 2.3000690937042236, prec: 11.764705657958984, 
Rank: 1, epoch: 0, batch_idx: 52, train-time: 5.765187740325928, com-time: 9.406444549560547, loss 2.327162742614746, prec: 13.72549057006836, 
Rank: 1, epoch: 0, batch_idx: 53, train-time: 5.765455484390259, com-time: 9.376423358917236, loss 2.3790900707244873, prec: 5.882352828979492, 
Rank: 1, epoch: 0, batch_idx: 54, train-time: 5.8717803955078125, com-time: 9.383753299713135, loss 2.3349976539611816, prec: 9.803921699523926, 
Rank: 1, epoch: 0, batch_idx: 55, train-time: 5.871158838272095, com-time: 9.402644157409668, loss 2.322390556335449, prec: 5.882352828979492, 
Rank: 1, epoch: 0, batch_idx: 56, train-time: 5.739075660705566, com-time: 9.400882959365845, loss 2.3334689140319824, prec: 9.803921699523926, 
Rank: 1, epoch: 0, batch_idx: 57, train-time: 5.681102514266968, com-time: 9.391652345657349, loss 2.3096399307250977, prec: 7.843137264251709, 
Rank: 1, epoch: 0, batch_idx: 58, train-time: 5.735476016998291, com-time: 9.427897214889526, loss 2.3087072372436523, prec: 17.647058486938477, 
Rank: 1, epoch: 0, batch_idx: 59, train-time: 5.673238515853882, com-time: 9.422373056411743, loss 2.3028345108032227, prec: 7.843137264251709, 
Rank: 1, epoch: 0, batch_idx: 60, train-time: 5.754090309143066, com-time: 9.388594627380371, loss 2.300917148590088, prec: 9.803921699523926, 
Rank: 1, epoch: 0, batch_idx: 61, train-time: 5.732352018356323, com-time: 9.379587888717651, loss 2.3301029205322266, prec: 9.803921699523926, 
Rank: 1, epoch: 0, batch_idx: 62, train-time: 5.751953840255737, com-time: 9.4201180934906, loss 2.3443140983581543, prec: 13.72549057006836, 
Rank: 1, epoch: 0, batch_idx: 63, train-time: 5.739711046218872, com-time: 9.36592984199524, loss 2.33008074760437, prec: 11.764705657958984, 
Rank: 1, epoch: 0, batch_idx: 64, train-time: 5.7193074226379395, com-time: 9.37411379814148, loss 2.3357441425323486, prec: 7.843137264251709, 
Rank: 1, epoch: 0, batch_idx: 65, train-time: 5.7352094650268555, com-time: 9.385161399841309, loss 2.3390045166015625, prec: 13.72549057006836, 
Rank: 1, epoch: 0, batch_idx: 66, train-time: 5.756389141082764, com-time: 9.406583786010742, loss 2.3141226768493652, prec: 7.843137264251709, 
Rank: 1, epoch: 0, batch_idx: 67, train-time: 5.7042882442474365, com-time: 9.47454309463501, loss 2.3135359287261963, prec: 9.803921699523926, 
Rank: 1, epoch: 0, batch_idx: 68, train-time: 5.726609945297241, com-time: 9.339571714401245, loss 2.3024020195007324, prec: 15.686274528503418, 
Rank: 1, epoch: 0, batch_idx: 69, train-time: 5.774970054626465, com-time: 9.38855767250061, loss 2.3496127128601074, prec: 11.764705657958984, 
Rank: 1, epoch: 0, batch_idx: 70, train-time: 5.793392181396484, com-time: 9.39376425743103, loss 2.273611545562744, prec: 7.843137264251709, 
Rank: 1, epoch: 0, batch_idx: 71, train-time: 5.812469720840454, com-time: 9.397999048233032, loss 2.3321444988250732, prec: 7.843137264251709, 
Rank: 1, epoch: 0, batch_idx: 72, train-time: 5.738436460494995, com-time: 9.425410509109497, loss 2.3310160636901855, prec: 15.686274528503418, 
